,id,name,cbd,ad_code,brand,price,addition
4300,XM1712761107355009024,整租·华普大厦 2室1厅 南/北,文灶,0,链家,4500 元/月,思明-文灶-华普大厦/110.00㎡/南 北/2室1厅1卫/高楼层（6层）
4301,XM1653980689172791296,整租·汇丰家园 1室1厅 南,文灶,0,链家,3100 元/月,思明-文灶-汇丰家园/39.00㎡/南/1室1厅1卫/高楼层（11层）
4302,XM1681986529636909056,整租·文屏山庄 1室0厅 东南,文灶,0,链家,1100 元/月,思明-文灶-文屏山庄/20.00㎡/东南/1室0厅1卫/低楼层（1层）
4303,XM1681984720176414720,整租·文屏山庄 1室0厅 南,文灶,0,链家,1000 元/月,思明-文灶-文屏山庄/12.00㎡/南/1室0厅1卫/低楼层（1层）
4304,XM1685929597427777536,整租·文屏山庄 2室2厅 南/北,文灶,0,链家,3200 元/月,思明-文灶-文屏山庄/78.00㎡/南 北/2室2厅1卫/中楼层（8层）
4305,XM1716041188215095296,整租·领秀城 5室2厅 南/北,文灶,0,链家,11000 元/月,思明-文灶-领秀城/163.00㎡/南 北/5室2厅3卫/高楼层（33层）
4306,XM1706159403910037504,整租·领秀城 1室0厅 东南,文灶,0,链家,1600 元/月,思明-文灶-领秀城/25.00㎡/东南/1室0厅1卫/高楼层（33层）
4307,XM1676177387793940480,整租·文屏巷 3室2厅 南/北,文灶,0,链家,5300 元/月,思明-文灶-文屏巷/100.00㎡/南 北/3室2厅1卫/低楼层（8层）
4308,XM1712775107924983808,整租·万寿外口公寓 1室0厅 东,文灶,0,链家,1600 元/月,思明-文灶-万寿外口公寓/20.00㎡/东/1室0厅1卫/中楼层（10层）
4309,XM1712775395884924928,整租·万寿外口公寓 1室0厅 西,文灶,0,链家,1650 元/月,思明-文灶-万寿外口公寓/20.00㎡/西/1室0厅1卫/中楼层（10层）
4310,XM1655455887554248704,整租·领秀城 4室2厅 南/北,文灶,0,链家,15500 元/月,思明-文灶-领秀城/163.00㎡/南 北/4室2厅3卫/中楼层（31层）
4311,XM1668110897538662400,整租·领秀城 3室2厅 南/北,文灶,0,链家,11500 元/月,思明-文灶-领秀城/176.00㎡/南 北/3室2厅2卫/高楼层（31层）
4312,XM1708473958468157440,整租·建达花园 3室1厅 东,文灶,0,链家,4000 元/月,思明-文灶-建达花园/67.00㎡/东/3室1厅1卫/中楼层（26层）
4313,XM1708718143880298496,整租·文屏山庄 3室1厅 南/北,文灶,0,链家,3000 元/月,思明-文灶-文屏山庄/54.42㎡/南 北/3室1厅2卫/低楼层（7层）
4314,XM1692861409085358080,整租·双民花园 3室2厅 南/北,文灶,0,链家,2100 元/月,思明-文灶-双民花园/90.00㎡/南 北/3室2厅1卫/高楼层（6层）
4315,XM1691671969419755520,整租·建达花园 2室1厅 东/北,文灶,0,链家,4000 元/月,思明-文灶-建达花园/70.00㎡/东 北/2室1厅1卫/中楼层（26层）
4316,XM1676836895654412288,整租·领秀城 4室2厅 东南/北,文灶,0,链家,9000 元/月,思明-文灶-领秀城/168.00㎡/东南 北/4室2厅2卫/中楼层（31层）
4317,XM1677301217472020480,整租·建达花园 2室2厅 东/北,文灶,0,链家,3500 元/月,思明-文灶-建达花园/70.00㎡/东 北/2室2厅1卫/高楼层（26层）
4318,XM1700004555682480128,整租·文屏巷 1室1厅 南/北,文灶,0,链家,1600 元/月,思明-文灶-文屏巷/30.00㎡/南 北/1室1厅1卫/中楼层（7层）
4319,XM1700094649290457088,整租·文屏山庄 2室1厅 南/北,文灶,0,链家,2800 元/月,思明-文灶-文屏山庄/60.00㎡/南 北/2室1厅1卫/中楼层（8层）
4320,XM1668494338880962560,整租·文屏路 3室2厅 南,文灶,0,链家,4800 元/月,思明-文灶-文屏路/128.00㎡/南/3室2厅2卫/中楼层（8层）
4321,XM1671493408989904896,整租·领秀城 1室0厅 北,文灶,0,链家,1400 元/月,思明-文灶-领秀城/20.00㎡/北/1室0厅1卫/低楼层（31层）
4322,XM1709001990576537600,整租·文屏巷 2室2厅 南/北,文灶,0,链家,3000 元/月,思明-文灶-文屏巷/70.00㎡/南 北/2室2厅1卫/中楼层（8层）
4323,XM1685154561829896192,整租·文屏山庄 1室0厅 北,文灶,0,链家,1300 元/月,思明-文灶-文屏山庄/20.00㎡/北/1室0厅1卫/低楼层（1层）
4324,XM1715285491164643328,整租·文屏山庄 2室1厅 南,文灶,0,链家,2800 元/月,思明-文灶-文屏山庄/73.00㎡/南/2室1厅1卫/高楼层（7层）
4325,XM1695672247366189056,整租·万寿外口公寓 1室0厅 西,文灶,0,链家,1500 元/月,思明-文灶-万寿外口公寓/18.00㎡/西/1室0厅1卫/中楼层（10层）
4326,XM1705430449976770560,整租·文屏路 3室2厅 南/北,文灶,0,链家,3000 元/月,思明-文灶-文屏路/100.00㎡/南 北/3室2厅1卫/高楼层（8层）
4327,XM1659960656465494016,整租·汇丰家园 1室1厅 北,文灶,0,链家,3500 元/月,思明-文灶-汇丰家园/50.00㎡/北/1室1厅1卫/高楼层（11层）
4328,XM1700360787601653760,整租·领秀城 1室0厅 西,文灶,0,链家,1750 元/月,思明-文灶-领秀城/30.00㎡/西/1室0厅1卫/中楼层（33层）
4329,XM1700354674340659200,整租·领秀城 1室0厅 南,文灶,0,链家,2150 元/月,思明-文灶-领秀城/36.00㎡/南/1室0厅1卫/中楼层（33层）
4330,XM1671872006678642688,整租·领秀城 4室2厅 东/南/北,文灶,0,链家,12000 元/月,思明-文灶-领秀城/166.00㎡/东 南 北/4室2厅2卫/高楼层（33层）
4331,XM1672235196633579520,整租·文屏大厦 3室1厅 南/北,文灶,0,链家,6800 元/月,思明-文灶-文屏大厦/124.01㎡/南 北/3室1厅2卫/低楼层（31层）
4332,XM1714487761370611712,整租·假日双星 2室1厅 西/西北/北,文灶,0,链家,3600 元/月,思明-文灶-假日双星/60.00㎡/西 西北 北/2室1厅1卫/低楼层（30层）
4333,XM1673611502126366720,整租·文屏山庄 3室1厅 南,文灶,0,链家,2900 元/月,思明-文灶-文屏山庄/84.00㎡/南/3室1厅1卫/高楼层（7层）
4334,XM1674617319017414656,整租·领秀城 2室1厅 东南,文灶,0,链家,4500 元/月,思明-文灶-领秀城/80.00㎡/东南/2室1厅1卫/中楼层（33层）
4335,XM1692484912050864128,整租·建达花园 2室2厅 西,文灶,0,链家,4500 元/月,思明-文灶-建达花园/60.01㎡/西/2室2厅1卫/中楼层（26层）
4336,XM1672511879211122688,整租·金榜大厦 1室0厅 南,文灶,0,链家,850 元/月,思明-文灶-金榜大厦/15.00㎡/南/1室0厅1卫/中楼层（23层）
4337,XM1676590931563773952,整租·汇丰家园 1室1厅 南/北,文灶,0,链家,3900 元/月,思明-文灶-汇丰家园/51.00㎡/南 北/1室1厅1卫/中楼层（11层）
4338,XM1693970131945783296,整租·汇丰家园 1室1厅 西南,文灶,0,链家,3200 元/月,思明-文灶-汇丰家园/40.00㎡/西南/1室1厅1卫/中楼层（11层）
4339,XM1700344175410544640,整租·文屏山庄 3室2厅 南/西,文灶,0,链家,3600 元/月,思明-文灶-文屏山庄/93.00㎡/南 西/3室2厅1卫/高楼层（7层）
4340,XM1700734824634908672,整租·厦门钨业宿舍 2室1厅 南/北,文灶,0,链家,3500 元/月,思明-文灶-厦门钨业宿舍/58.00㎡/南 北/2室1厅1卫/中楼层（7层）
4341,XM1611922673200267264,整租·汇丰家园 1室0厅 东,文灶,0,链家,3500 元/月,思明-文灶-汇丰家园/40.00㎡/东/1室0厅1卫/中楼层（18层）
4342,XM1626907732185448448,整租·文屏山庄 3室2厅 南/北,文灶,0,链家,3300 元/月,思明-文灶-文屏山庄/85.00㎡/南 北/3室2厅1卫/高楼层（7层）
4343,XM1685944768175013888,整租·文屏山庄 3室1厅 南/北,文灶,0,链家,3500 元/月,思明-文灶-文屏山庄/84.00㎡/南 北/3室1厅1卫/中楼层（7层）
4344,XM1686320937202352128,整租·建达花园 1室1厅 东,文灶,0,链家,2800 元/月,思明-文灶-建达花园/55.00㎡/东/1室1厅1卫/中楼层（13层）
4345,XM1675092882014339072,整租·领秀城 1室1厅 东,文灶,0,链家,2600 元/月,思明-文灶-领秀城/60.00㎡/东/1室1厅1卫/中楼层（31层）
4346,XM1707952893866278912,整租·双民花园 2室1厅 南,文灶,0,链家,1600 元/月,思明-文灶-双民花园/60.00㎡/南/2室1厅1卫/高楼层（6层）
4347,XM1656529183930580992,整租·文屏大厦 2室2厅 南/北,文灶,0,链家,5000 元/月,思明-文灶-文屏大厦/100.00㎡/南 北/2室2厅2卫/中楼层（31层）
4348,XM1688434100513275904,整租·万寿外口公寓 1室0厅 南,文灶,0,链家,1800 元/月,思明-文灶-万寿外口公寓/25.00㎡/南/1室0厅1卫/中楼层（10层）
4349,XM1695429661275717632,整租·汇丰家园 3室2厅 南/北,文灶,0,链家,9500 元/月,思明-文灶-汇丰家园/135.00㎡/南 北/3室2厅2卫/高楼层（18层）
4350,XM1698260461583073280,整租·文屏路 2室1厅 西北,文灶,0,链家,2100 元/月,思明-文灶-文屏路/60.00㎡/西北/2室1厅1卫/中楼层（4层）
4351,XM1701427552880427008,整租·文屏山庄 1室1厅 南/北,文灶,0,链家,2200 元/月,思明-文灶-文屏山庄/55.00㎡/南 北/1室1厅1卫/高楼层（9层）
4352,XM1629491600914644992,整租·文屏山庄 1室0厅 西,文灶,0,链家,1200 元/月,思明-文灶-文屏山庄/25.00㎡/西/1室0厅1卫/低楼层（9层）
4353,XM1688433280736559104,整租·万寿外口公寓 1室0厅 西南,文灶,0,链家,1490 元/月,思明-文灶-万寿外口公寓/25.00㎡/西南/1室0厅1卫/中楼层（10层）
4354,XM1707988772420845568,整租·领秀城 1室0厅 南/西,文灶,0,链家,1550 元/月,思明-文灶-领秀城/20.00㎡/南 西/1室0厅1卫/低楼层（33层）
4355,XM1704153301332787200,整租·文屏大厦 3室2厅 北,文灶,0,链家,6000 元/月,思明-文灶-文屏大厦/93.00㎡/北/3室2厅1卫/高楼层（31层）
4356,XM1690961257957425152,整租·领秀城 1室0厅 南,文灶,0,链家,1600 元/月,思明-文灶-领秀城/20.00㎡/南/1室0厅1卫/高楼层（33层）
4357,XM1711603874336342016,整租·文屏大厦 3室2厅 南/北,文灶,0,链家,6200 元/月,思明-文灶-文屏大厦/120.00㎡/南 北/3室2厅2卫/中楼层（31层）
4358,XM1691457528434524160,整租·文屏大厦 1室1厅 南/北,文灶,0,链家,3400 元/月,思明-文灶-文屏大厦/45.00㎡/南 北/1室1厅1卫/高楼层（31层）
4359,XM1691721990076891136,整租·汇丰家园 2室2厅 西北,文灶,0,链家,4999 元/月,思明-文灶-汇丰家园/80.00㎡/西北/2室2厅1卫/低楼层（11层）
4360,XM1702606125649625088,整租·文屏山庄 3室2厅 南/北,文灶,0,链家,4800 元/月,思明-文灶-文屏山庄/142.00㎡/南 北/3室2厅2卫/高楼层（8层）
4361,XM1705825982130159616,整租·厦门钨业宿舍 2室1厅 南/北,文灶,0,链家,3500 元/月,思明-文灶-厦门钨业宿舍/65.00㎡/南 北/2室1厅1卫/高楼层（7层）
4362,XM1664851420328755200,整租·文屏山庄 3室2厅 南/北,文灶,0,链家,3500 元/月,思明-文灶-文屏山庄/92.00㎡/南 北/3室2厅1卫/高楼层（7层）
4363,XM1665931560219574272,整租·万寿外口公寓 1室0厅 南,文灶,0,链家,1500 元/月,思明-文灶-万寿外口公寓/23.00㎡/南/1室0厅1卫/高楼层（4层）
4364,XM1688425050929102848,整租·万寿外口公寓 1室0厅 南,文灶,0,链家,1850 元/月,思明-文灶-万寿外口公寓/25.00㎡/南/1室0厅1卫/低楼层（10层）
4365,XM1688429124932075520,整租·万寿外口公寓 1室0厅 南,文灶,0,链家,1500 元/月,思明-文灶-万寿外口公寓/25.00㎡/南/1室0厅1卫/中楼层（10层）
4366,XM1704434861525172224,整租·文屏山庄 3室2厅 南/北,文灶,0,链家,4000 元/月,思明-文灶-文屏山庄/93.00㎡/南 北/3室2厅1卫/高楼层（7层）
4367,XM1704872772045373440,整租·领秀城 1室0厅 西南,文灶,0,链家,1650 元/月,思明-文灶-领秀城/20.00㎡/西南/1室0厅1卫/低楼层（33层）
4368,XM1717403945426485248,整租·领秀城 1室0厅 南,文灶,0,链家,2100 元/月,思明-文灶-领秀城/30.00㎡/南/1室0厅1卫/中楼层（33层）
4369,XM2892629233623384064,整租·文屏巷 1室1厅 西,文灶,0,链家,1400 元/月,思明-文灶-文屏巷/35.00㎡/西/1室1厅1卫/高楼层（9层）
4370,XM1706628955022295040,整租·汇丰家园 1室1厅 西/北,文灶,0,链家,3300 元/月,思明-文灶-汇丰家园/42.52㎡/西 北/1室1厅1卫/高楼层（11层）
4371,XM1713139559727890432,整租·文屏大厦 2室1厅 东南/南/西北,文灶,0,链家,4200 元/月,思明-文灶-文屏大厦/70.00㎡/东南 南 西北/2室1厅1卫/中楼层（31层）
4372,XM1706552710435700736,整租·汇丰家园 1室1厅 南,文灶,0,链家,3700 元/月,思明-文灶-汇丰家园/39.00㎡/南/1室1厅1卫/中楼层（11层）
4373,XM1706878638877573120,整租·文屏巷 2室2厅 南/北,文灶,0,链家,3200 元/月,思明-文灶-文屏巷/80.00㎡/南 北/2室2厅1卫/低楼层（7层）
4374,XM1657983894575644672,整租·万寿外口公寓 1室1厅 南,文灶,0,链家,1600 元/月,思明-文灶-万寿外口公寓/25.00㎡/南/1室1厅1卫/中楼层（4层）
4375,XM1657966871707648000,整租·厦门钨业宿舍 3室1厅 南/北,文灶,0,链家,5000 元/月,思明-文灶-厦门钨业宿舍/80.00㎡/南 北/3室1厅1卫/中楼层（7层）
4376,XM1688440245692923904,整租·万寿外口公寓 1室0厅 西南,文灶,0,链家,1530 元/月,思明-文灶-万寿外口公寓/25.00㎡/西南/1室0厅1卫/中楼层（10层）
4377,XM1702587427077488640,整租·建达花园 3室2厅 南/西南/西,文灶,0,链家,4600 元/月,思明-文灶-建达花园/100.00㎡/南 西南 西/3室2厅1卫/低楼层（20层）
4378,XM1705218968496635904,整租·建达花园 2室1厅 南,文灶,0,链家,4500 元/月,思明-文灶-建达花园/68.00㎡/南/2室1厅1卫/高楼层（26层）
4379,XM1576129973578629120,整租·领秀城 1室0厅 北,文灶,0,链家,1600 元/月,思明-文灶-领秀城/25.00㎡/北/1室0厅1卫/中楼层（31层）
4380,XM1661331525079138304,整租·电化宿舍 2室1厅 南/北,文灶,0,链家,3500 元/月,思明-文灶-电化宿舍/74.00㎡/南 北/2室1厅1卫/高楼层（8层）
4381,XM1713580049971544064,整租·建达花园 2室1厅 东,文灶,0,链家,3500 元/月,思明-文灶-建达花园/72.00㎡/东/2室1厅1卫/低楼层（20层）
4382,XM1706702818133409792,整租·建达花园 3室2厅 南/北,文灶,0,链家,4200 元/月,思明-文灶-建达花园/68.00㎡/南 北/3室2厅1卫/低楼层（26层）
4383,XM1706602795567677440,整租·文屏山庄 3室2厅 南/北,文灶,0,链家,3200 元/月,思明-文灶-文屏山庄/90.00㎡/南 北/3室2厅1卫/高楼层（6层）
4384,XM1657612902976192512,整租·汇丰家园 1室1厅 北,文灶,0,链家,2500 元/月,思明-文灶-汇丰家园/30.00㎡/北/1室1厅1卫/中楼层（11层）
4385,XM1659145282861924352,整租·文屏巷 2室2厅 南/北,文灶,0,链家,3900 元/月,思明-文灶-文屏巷/64.00㎡/南 北/2室2厅1卫/高楼层（6层）
4386,XM1698658214146473984,整租·汇丰家园 2室2厅 南,文灶,0,链家,6000 元/月,思明-文灶-汇丰家园/88.00㎡/南/2室2厅1卫/低楼层（11层）
4387,XM1715674042737885184,整租·金榜大厦 3室2厅 南/北,文灶,0,链家,4600 元/月,思明-文灶-金榜大厦/104.00㎡/南 北/3室2厅2卫/低楼层（23层）
4388,XM1709872311714185216,整租·文屏山庄 3室2厅 南/北,文灶,0,链家,3500 元/月,思明-文灶-文屏山庄/85.00㎡/南 北/3室2厅1卫/中楼层（9层）
4389,XM1701813090602975232,整租·领秀城 1室0厅 南,文灶,0,链家,1600 元/月,思明-文灶-领秀城/25.00㎡/南/1室0厅1卫/中楼层（33层）
4390,XM1661988730505789440,整租·文屏山庄 3室2厅 东南,文灶,0,链家,3200 元/月,思明-文灶-文屏山庄/90.00㎡/东南/3室2厅1卫/低楼层（9层）
4391,XM1662099831646060544,整租·建达花园 2室1厅 南,文灶,0,链家,4900 元/月,思明-文灶-建达花园/66.68㎡/南/2室1厅1卫/低楼层（20层）
4392,XM1713567234590244864,整租·假日双星 2室2厅 东南/南,文灶,0,链家,4200 元/月,思明-文灶-假日双星/75.00㎡/东南 南/2室2厅1卫/低楼层（30层）
4393,XM1665931037617684480,整租·万寿外口公寓 1室0厅 南,文灶,0,链家,1700 元/月,思明-文灶-万寿外口公寓/25.00㎡/南/1室0厅1卫/高楼层（4层）
4394,XM1676595353920471040,整租·文屏山庄 2室2厅 南/北,文灶,0,链家,3200 元/月,思明-文灶-文屏山庄/72.00㎡/南 北/2室2厅1卫/中楼层（7层）
4395,XM1676808286021615616,整租·文屏巷 2室2厅 南/北,文灶,0,链家,3300 元/月,思明-文灶-文屏巷/70.00㎡/南 北/2室2厅1卫/高楼层（7层）
4396,XM1659385222690504704,整租·领秀城 3室2厅 东/南/西,文灶,0,链家,11000 元/月,思明-文灶-领秀城/168.00㎡/东 南 西/3室2厅2卫/中楼层（31层）
4397,XM1662296433774034944,整租·万寿外口公寓 1室0厅 南,文灶,0,链家,1500 元/月,思明-文灶-万寿外口公寓/25.00㎡/南/1室0厅1卫/高楼层（4层）
4398,XM1681614293885255680,整租·建达花园 2室1厅 南,文灶,0,链家,3800 元/月,思明-文灶-建达花园/66.00㎡/南/2室1厅1卫/高楼层（26层）
4399,XM1706290514703155200,整租·汇丰家园 2室1厅 北,文灶,0,链家,3800 元/月,思明-文灶-汇丰家园/55.00㎡/北/2室1厅1卫/中楼层（11层）
4400,XM1701965292931907584,整租·建达花园 2室1厅 西,文灶,0,链家,3800 元/月,思明-文灶-建达花园/60.01㎡/西/2室1厅1卫/低楼层（26层）
4401,XM1698931229933436928,整租·文屏巷 1室0厅 西,文灶,0,链家,2200 元/月,思明-文灶-文屏巷/20.00㎡/西/1室0厅1卫/低楼层（8层）
4402,XM1662297396622655488,整租·万寿外口公寓 1室0厅 南,文灶,0,链家,1500 元/月,思明-文灶-万寿外口公寓/20.00㎡/南/1室0厅1卫/中楼层（4层）
4403,XM1667513704452718592,整租·领秀城 1室0厅 南,文灶,0,链家,1800 元/月,思明-文灶-领秀城/20.00㎡/南/1室0厅1卫/中楼层（31层）
4404,XM1568099859116851200,整租·领秀城 4室2厅 复式 南/北,文灶,0,链家,12000 元/月,思明-文灶-领秀城/183.00㎡/南 北/4室2厅2卫/中楼层（33层）
